datetimeutc,co,no,no2,nox,o3,pm10,pm25,relativehumidity,so2,temperature,wind_direction,wind_speed
2026-03-29T11:00:00Z,0.8942727272727272,5.2875000000000005,20.11,0.014993333333333326,80.56833333333334,176.51166666666666,37.208333333333336,39.093636363636364,15.221,33.52090909090909,196.3172727272727,1.6390909090909092
2026-03-29T11:15:00Z,0.8044444444444445,4.494545454545454,17.616363636363637,0.013012727272727264,84.95545454545454,172.16545454545454,36.18909090909091,40.7,16.177777777777777,33.480000000000004,208.4,1.98
2026-03-29T11:30:00Z,0.9437272727272727,5.480833333333333,21.645,0.015978333333333317,78.51916666666666,165.89416666666668,34.5825,40.27090909090909,14.669,32.89272727272727,200.26545454545456,2.100909090909091
2026-03-29T11:45:00Z,0.972,5.260833333333333,24.295833333333334,0.017202499999999975,82.44833333333334,165.64166666666668,34.405833333333334,40.97545454545455,16.446,32.42090909090909,186.98636363636362,2.192727272727273
2026-03-29T12:00:00Z,0.9793636363636363,5.8933333333333335,26.1425,0.018701666666666648,82.06166666666667,166.10666666666665,35.50833333333333,42.45818181818182,15.357272727272727,31.922727272727272,187.93454545454543,2.398181818181818
2026-03-29T12:15:00Z,1.0888,5.290909090909091,29.036363636363635,0.019755454545454534,82.97545454545455,202.74545454545452,45.57272727272727,44.03454545454545,16.265,31.436363636363637,187.29545454545453,2.6236363636363635
2026-03-29T12:30:00Z,1.0313636363636365,5.0475,27.698333333333334,0.018851666666666652,89.65249999999999,230.86916666666664,47.1675,45.73727272727273,15.867272727272727,30.94,191.01545454545456,3.0545454545454547
2026-03-29T12:45:00Z,0.976,4.141818181818182,25.430000000000003,0.016902727272727253,90.28454545454545,240.4481818181818,46.16,47.4,15.540000000000001,30.7,188.1,3.1
2026-03-29T13:00:00Z,1.033,4.56,25.388181818181817,0.017211818181818182,90.99454545454546,242.74363636363634,45.664545454545454,48.3,16.57,30.3,195.8,2.8
2026-03-29T13:15:00Z,1.0185,5.304166666666666,30.33666666666667,0.020458333333333332,80.9225,262.735,60.76666666666667,47.83,17.977272727272727,29.902727272727272,189.08545454545455,2.5
2026-03-29T13:30:00Z,1.0415454545454546,5.5808333333333335,32.19166666666667,0.021654167,77.92583333333333,257.6508333333333,68.7925,48.72909090909091,17.75090909090909,29.682727272727274,187.51272727272726,2.643636363636364
2026-03-29T13:45:00Z,1.0886666666666667,5.809166666666666,31.88,0.021678333333333317,73.8125,257.815,68.885,49.96636363636364,17.792727272727273,29.45818181818182,182.79181818181817,2.6445454545454545
2026-03-29T14:00:00Z,1.1578333333333333,5.6825,33.699999999999996,0.0225575,74.60333333333334,258.90416666666664,68.5775,51.43818181818181,17.759090909090908,29.145454545454548,180.5590909090909,2.8572727272727274
2026-03-29T14:15:00Z,1.196,6.074444444444444,29.526666666666667,0.020649999999999977,73.20111111,256.32444444444445,72.37625,52.738749999999996,20.244999999999997,27.74625,152.98375,2.89875
2026-03-29T14:30:00Z,1.139,5.7725,32.924166666666665,0.022211666666666668,74.56083333333333,258.5158333333333,80.61363636363636,53.156363636363636,18.23090909090909,28.75181818181818,178.75181818181818,2.7418181818181817
2026-03-29T14:45:00Z,1.2558333333333334,6.005,32.30166666666667,0.022045833333333317,66.01,257.0466666666667,81.03666666666666,53.24727272727273,17.925454545454546,28.59090909090909,188.5427272727273,2.6218181818181816
2026-03-29T15:00:00Z,1.29925,6.160909091,32.22083333333333,0.0216975,61.61166666666667,255.28083333333333,80.68249999999999,52.63818181818181,20.551,28.453636363636363,184.85818181818183,2.6854545454545455
2026-03-29T15:15:00Z,1.2584545454545455,6.677272727272728,32.92583333333334,0.022129999999999993,58.57583333333333,241.12750000000003,80.21916666666667,52.52454545454545,21.477,28.297272727272727,187.85363636363635,2.575454545454545
2026-03-29T15:30:00Z,1.272,5.726666666666667,32.24166666666667,0.021802499999999975,55.31999999999999,216.7725,75.595,52.593636363636364,21.714,28.137272727272727,193.69727272727275,2.111818181818182
